Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
1-31-12,HDFC,EQ,688.1,692.5,701.95,689.95,699.95,697.85,695.78,2647243,1.84E+14,41820,2151767,0.8128
2-01-12,HDFC,EQ,697.85,691,692,680,690.6,688.9,684.54,4956130,3.39E+14,60815,1622113,0.3273
2-02-12,HDFC,EQ,688.9,696,696,682.8,686,685.75,687.06,2945430,2.02E+14,50452,2116520,0.7186
2-03-12,HDFC,EQ,685.75,688,699,685.05,697.9,696.65,692.45,1518043,1.05E+14,33102,934359,0.6155
2-06-12,HDFC,EQ,696.65,700,705,692.45,699.25,699.2,699,3351676,2.34E+14,63222,2579128,0.7695
2-07-12,HDFC,EQ,699.2,709,709,683.75,685.4,685.35,691.98,3314140,2.29E+14,51629,2553772,0.7706
2-08-12,HDFC,EQ,685.35,687.55,699.9,686.8,698,696.9,694.72,2158982,1.50E+14,56140,1664690,0.7711
2-09-12,HDFC,EQ,696.9,693.85,699.7,688.75,697.05,697.15,693.53,2417863,1.68E+14,30802,1929745,0.7981
2-10-12,HDFC,EQ,697.15,697.8,700,676.25,692.6,693.9,693.12,1261344,8.74E+13,29107,690999,0.5478
2-13-12,HDFC,EQ,693.9,695,700,694,694.85,695.15,696.36,1384647,9.64E+13,34057,1071193,0.7736
2-14-12,HDFC,EQ,695.15,694.1,699,691.95,698.65,697.75,696.25,1127834,7.85E+13,34811,738711,0.655
2-15-12,HDFC,EQ,697.75,702.1,714.9,697.7,713,713.65,708.98,3335693,2.36E+14,53779,2506751,0.7515
2-16-12,HDFC,EQ,713.65,712,720,706,716.5,718,712.85,2586163,1.84E+14,40345,1618669,0.6259
2-17-12,HDFC,EQ,718,725,726.2,711.8,715.5,716.8,719.46,2414618,1.74E+14,35117,1699958,0.704
2-21-12,HDFC,EQ,716.8,714.05,721.15,711,712.5,714.35,715.49,2489579,1.78E+14,37351,1858473,0.7465
2-22-12,HDFC,EQ,714.35,713.25,719.85,698.7,701.4,701.7,708.11,2132619,1.51E+14,38760,1646508,0.7721
2-23-12,HDFC,EQ,701.7,703,707.95,695.95,703.55,701.3,701.06,3289154,2.31E+14,62051,2369277,0.7203
2-24-12,HDFC,EQ,701.3,673,685.55,657.5,675.9,676.4,658.89,158414118,1.04E+16,121733,148313109,0.9362
2-27-12,HDFC,EQ,676.4,682.9,682.9,661.8,663.1,664.75,669.12,5268963,3.53E+14,73499,4314712,0.8189
2-28-12,HDFC,EQ,664.75,669,682,668.5,670,670.05,675.08,3664056,2.47E+14,45975,2665652,0.7275
2-29-12,HDFC,EQ,670.05,677,679.3,660.6,663.25,663.15,668.34,6466898,4.32E+14,97360,5135721,0.7942
3-01-12,HDFC,EQ,663.15,663,670.95,659.2,669.15,669.4,663.71,3298244,2.19E+14,48620,2374113,0.7198
3-02-12,HDFC,EQ,669.4,673,676,662.35,673.7,672.65,668.18,2868706,1.92E+14,46594,2267339,0.7904
3-03-12,HDFC,EQ,672.65,673,673.25,667.35,667.55,668.65,669.88,61461,4.12E+12,995,28571,0.4649
3-05-12,HDFC,EQ,668.65,666.5,668,654.45,655.2,657.15,659.68,3192310,2.11E+14,70097,2741394,0.8587
3-06-12,HDFC,EQ,657.15,656.5,666,649.5,650,651.1,657.07,5077630,3.34E+14,65095,3654080,0.7196
3-07-12,HDFC,EQ,651.1,650,658.95,648,652.55,654,653.98,2016258,1.32E+14,39476,1350343,0.6697
3-09-12,HDFC,EQ,654,662,682.3,660.9,681.5,680.5,672.78,6022889,4.05E+14,94444,4759522,0.7902
3-12-12,HDFC,EQ,680.5,688.75,688.75,669.1,670.35,671.1,678.95,3170284,2.15E+14,52742,2291130,0.7227
3-13-12,HDFC,EQ,671.1,675,683.7,675,683.5,681.85,680.8,2111175,1.44E+14,57343,1551711,0.735
3-14-12,HDFC,EQ,681.85,689,689.25,670,678,677.5,675.51,5596353,3.78E+14,57256,4599292,0.8218
3-15-12,HDFC,EQ,677.5,677,677,660.05,660.85,661.3,666.42,3766187,2.51E+14,43561,2634269,0.6995
3-16-12,HDFC,EQ,661.3,662.25,676.95,662.25,665.85,666.45,669.87,5040022,3.38E+14,75319,3594100,0.7131
3-19-12,HDFC,EQ,666.45,670,672,648.25,649.15,650.25,653.25,4471466,2.92E+14,54672,3667866,0.8203
3-20-12,HDFC,EQ,650.25,650.7,660.8,650,659.6,657.5,655.74,3053821,2.00E+14,45914,2317047,0.7587
3-21-12,HDFC,EQ,657.5,658,669,656.55,668.5,667.5,663.37,3734303,2.48E+14,44551,3159336,0.846
3-22-12,HDFC,EQ,667.5,665,671,653.75,657.1,659.2,666.13,5544938,3.69E+14,92082,4385782,0.791
3-23-12,HDFC,EQ,659.2,663.4,664.35,656.5,661.55,660.55,660.95,2904218,1.92E+14,52956,2278299,0.7845
3-26-12,HDFC,EQ,660.55,659.25,660.65,649.5,651.05,651.25,652.97,3095896,2.02E+14,48286,2450450,0.7915
3-27-12,HDFC,EQ,651.25,657,671.05,655,668,667.55,664.56,4122987,2.74E+14,93968,3237414,0.7852
3-28-12,HDFC,EQ,667.55,663.5,665.6,659.25,660,660.95,662.33,3547786,2.35E+14,46732,3125568,0.881
3-29-12,HDFC,EQ,660.95,654.1,672.05,653.15,670,666.8,662.61,13418664,8.89E+14,115448,9501622,0.7081
3-30-12,HDFC,EQ,666.8,671.55,677,670.3,674,673.3,673.85,3169792,2.14E+14,44311,2262834,0.7139
4-02-12,HDFC,EQ,673.3,673,685,673,681.7,683.15,681.06,3299539,2.25E+14,57226,2640554,0.8003
4-03-12,HDFC,EQ,683.15,687,689,682.25,687.5,687.45,685.82,2388626,1.64E+14,38403,1735173,0.7264
4-04-12,HDFC,EQ,687.45,684.95,684.95,678.15,680,679.65,680.51,1140973,7.76E+13,21863,804927,0.7055
4-09-12,HDFC,EQ,679.65,674.25,675.25,663.85,667.4,666.05,667.19,2418914,1.61E+14,45736,1928876,0.7974
4-10-12,HDFC,EQ,666.05,668,674.65,666,671.8,671.75,671.32,2614106,1.75E+14,33620,2125132,0.8129
4-11-12,HDFC,EQ,671.75,667.3,679.8,665.55,676.8,674.05,671.01,2580595,1.73E+14,41291,2057584,0.7973
4-12-12,HDFC,EQ,674.05,675.85,681.8,673.35,674.8,679.4,678.84,1512959,1.03E+14,27926,1083139,0.7159
4-13-12,HDFC,EQ,679.4,680,685.25,676.15,679,680.7,681.43,2945103,2.01E+14,36198,2348442,0.7974
4-16-12,HDFC,EQ,680.7,679.5,680.55,672.95,677,677.8,677.32,1746857,1.18E+14,44113,1358402,0.7776
4-17-12,HDFC,EQ,677.8,678.5,688.35,671.6,684,683.8,682.23,2051209,1.40E+14,48734,1449147,0.7065
4-18-12,HDFC,EQ,683.8,688,690.4,679.05,681.15,680.35,684.14,1239746,8.48E+13,34375,784467,0.6328
4-19-12,HDFC,EQ,680.35,685,692.25,682.15,689.95,690.65,688.03,1399371,9.63E+13,33227,1051954,0.7517
4-20-12,HDFC,EQ,690.65,687,690.9,676.25,685,684.7,685.17,1342925,9.20E+13,28755,1010958,0.7528
4-23-12,HDFC,EQ,684.7,685,689.95,681.65,683,683.4,686.31,1722254,1.18E+14,36633,1345124,0.781
4-24-12,HDFC,EQ,683.4,685.25,688.4,679.95,683.95,683,684.39,959976,6.57E+13,17601,561410,0.5848
4-25-12,HDFC,EQ,683,687.75,687.75,674.25,677.45,676.85,679.48,1256310,8.54E+13,20997,683102,0.5437
4-26-12,HDFC,EQ,676.85,679.85,679.85,672.3,674.4,674.1,675.25,1352136,9.13E+13,34473,1009445,0.7466
4-27-12,HDFC,EQ,674.1,673,679.85,671.05,674.7,674.45,673.98,1257621,8.48E+13,34012,832263,0.6618
4-28-12,HDFC,EQ,674.45,677.8,679,674.35,679,677.25,676.45,21856,1.48E+12,973,10315,0.472
4-30-12,HDFC,EQ,677.25,673.55,681.8,672.3,673.25,673.6,677.13,1387617,9.40E+13,41316,1015255,0.7317
5-02-12,HDFC,EQ,673.6,674.55,677.3,670.25,671,672.2,673.77,915321,6.17E+13,34270,700634,0.7655
5-03-12,HDFC,EQ,672.2,670,672,665.2,667.5,666.8,667.38,3295449,2.20E+14,58722,2866165,0.8697
5-04-12,HDFC,EQ,666.8,665.3,670.65,658.15,660.05,659.95,663.23,2829631,1.88E+14,45254,2280238,0.8058
5-07-12,HDFC,EQ,659.95,647,666.4,647,664.1,663.65,658.96,2714472,1.79E+14,46375,1529132,0.5633
5-08-12,HDFC,EQ,663.65,668.4,670.75,654.55,657,657.3,664.6,2492527,1.66E+14,47260,1700718,0.6823
5-09-12,HDFC,EQ,657.3,651.9,659.7,648.9,650.75,650.05,652.12,3051971,1.99E+14,51807,2575875,0.844
5-10-12,HDFC,EQ,650.05,653,662.65,649.3,654.05,651.4,657.08,2602587,1.71E+14,43875,1852663,0.7119
5-11-12,HDFC,EQ,651.4,648,654,644.65,649,645.8,649.09,1547965,1.00E+14,35588,952045,0.615
5-14-12,HDFC,EQ,645.8,648,650.4,637.25,642,645,643.6,2937013,1.89E+14,82927,2369698,0.8068
5-15-12,HDFC,EQ,645,642,650,641.1,644.25,645.3,647.14,2742494,1.77E+14,91057,2123933,0.7745
5-16-12,HDFC,EQ,645.3,637.5,637.5,610.5,624.9,620.9,620.23,8030140,4.98E+14,88372,6087519,0.7581
5-17-12,HDFC,EQ,620.9,625.8,638.75,624.75,633.45,633.85,632.44,4665455,2.95E+14,70548,3292765,0.7058
5-18-12,HDFC,EQ,633.85,624.3,640.05,623.5,635,635.3,630.03,4204806,2.65E+14,51357,3251451,0.7733
5-21-12,HDFC,EQ,635.3,640,650,638.15,639,641.25,645.49,1723353,1.11E+14,38282,1210861,0.7026
5-22-12,HDFC,EQ,641.25,647.8,653.45,637.2,644.2,642.6,644.86,3144689,2.03E+14,98903,2207324,0.7019
5-23-12,HDFC,EQ,642.6,639.8,643.45,629.1,635.25,635.5,635.58,3943776,2.51E+14,65938,3077757,0.7804
5-24-12,HDFC,EQ,635.5,642.5,667.65,642.5,663.5,663.8,656.26,5113360,3.36E+14,80861,3851259,0.7532
5-25-12,HDFC,EQ,663.8,660,663,651.3,657.25,656.55,655.58,1719744,1.13E+14,49614,1186028,0.6897
5-28-12,HDFC,EQ,656.55,657.25,665.2,657.15,664,664.1,662.57,1565633,1.04E+14,41318,1254678,0.8014
5-29-12,HDFC,EQ,664.1,665.45,667.3,658.5,660.65,660.65,664.59,2020064,1.34E+14,45873,1487709,0.7365
5-30-12,HDFC,EQ,660.65,658,660.9,654.3,657,655.9,656.89,1844750,1.21E+14,40000,1337342,0.7249
5-31-12,HDFC,EQ,655.9,649.1,660,643.65,651.6,654.65,652.18,6753658,4.40E+14,64984,5352204,0.7925
6-01-12,HDFC,EQ,654.65,650.5,656.3,642.15,643.65,643.25,648.52,1297431,8.41E+13,33919,847646,0.6533
6-04-12,HDFC,EQ,643.25,640.5,640.95,635.3,639.7,639.6,638.31,2450916,1.56E+14,74229,1933395,0.7888
6-05-12,HDFC,EQ,639.6,643,645.8,639.25,644,643.95,642.93,1407278,9.05E+13,33783,1007850,0.7162
6-06-12,HDFC,EQ,643.95,647.25,652.5,644.5,650,650.65,648.9,3218262,2.09E+14,54536,2564516,0.7969
6-07-12,HDFC,EQ,650.65,657,658.4,650.45,655.3,656.45,654.67,1815586,1.19E+14,29374,1387490,0.7642
6-08-12,HDFC,EQ,656.45,654.55,658.25,649.4,655.5,655.95,653.3,1673729,1.09E+14,41812,1133197,0.677
6-11-12,HDFC,EQ,655.95,658.25,664.9,655.65,656.8,656.6,660.78,1763275,1.17E+14,47570,1271058,0.7209
6-12-12,HDFC,EQ,656.6,652,659.8,652,658.75,658.45,655.8,2089694,1.37E+14,56638,1588090,0.76
6-13-12,HDFC,EQ,658.45,659.35,660.65,654.4,655.4,655.85,656.92,1020033,6.70E+13,27235,707769,0.6939
6-14-12,HDFC,EQ,655.85,652,657.95,641.65,643.05,644.3,648.96,1526585,9.91E+13,33120,1017741,0.6667
6-15-12,HDFC,EQ,644.3,639.95,647.85,638,646,646.25,644.22,4004876,2.58E+14,60025,3113836,0.7775
6-18-12,HDFC,EQ,646.25,649.5,650.75,637.55,638,638.7,641.26,1537147,9.86E+13,58122,1093975,0.7117
6-19-12,HDFC,EQ,638.7,639.65,645,638,641.5,642.2,641.83,2582746,1.66E+14,46717,2046164,0.7922
6-20-12,HDFC,EQ,642.2,645.85,645.85,640,644.15,642.5,642.27,1151607,7.40E+13,48425,920998,0.7998
6-21-12,HDFC,EQ,642.5,637.6,649.4,637.6,649,647.85,644.33,1346350,8.67E+13,34218,998953,0.742
6-22-12,HDFC,EQ,647.85,635.1,641.9,629.95,640.85,640.05,638.29,1992284,1.27E+14,36698,1551212,0.7786
6-25-12,HDFC,EQ,640.05,644,646.85,641.85,643.05,644,643.96,2475982,1.59E+14,42047,2198803,0.8881
6-26-12,HDFC,EQ,644,641.6,646.25,640.8,644.15,643,643.29,2409784,1.55E+14,42830,2041418,0.8471
6-27-12,HDFC,EQ,643,646,648.55,643.05,645,644.6,645.34,2793400,1.80E+14,52005,2366186,0.8471
6-28-12,HDFC,EQ,644.6,646,649.5,641.85,642.7,645.1,645.42,2330273,1.50E+14,57110,1884232,0.8086
6-29-12,HDFC,EQ,645.1,650.5,655,647.75,650.7,653.2,650.88,2568905,1.67E+14,52443,1991888,0.7754
7-02-12,HDFC,EQ,653.2,653.7,664,652.1,661,662.35,659.28,3005620,1.98E+14,55203,2596084,0.8637
7-03-12,HDFC,EQ,662.35,663.5,676,663.5,675.25,674.55,670.76,2984117,2.00E+14,56748,2430447,0.8145
7-04-12,HDFC,EQ,674.55,679.1,682.9,670.65,673.35,675.6,678.07,4573237,3.10E+14,139783,3530541,0.772
7-05-12,HDFC,EQ,675.6,670.2,677.5,670.2,677.4,676.5,674.81,2127131,1.44E+14,39796,1837341,0.8638
7-06-12,HDFC,EQ,676.5,677.4,685.5,675.35,683.8,684.35,681.85,3395291,2.32E+14,40738,2936919,0.865
7-09-12,HDFC,EQ,684.35,684,684,670,675.75,676.25,674.54,1409224,9.51E+13,33523,999455,0.7092
7-10-12,HDFC,EQ,676.25,679.7,683.5,676,682,682.4,680.92,2778748,1.89E+14,41205,2263825,0.8147
7-11-12,HDFC,EQ,682.4,678.05,684.5,675.3,677.5,678.8,681.5,2544698,1.73E+14,62251,1661138,0.6528
7-12-12,HDFC,EQ,678.8,677,682.25,672.4,675,675.85,676.56,1780911,1.20E+14,78485,1249930,0.7018
7-13-12,HDFC,EQ,675.85,676.5,679.9,675.15,676,676.35,677.45,904019,6.12E+13,18810,598282,0.6618
7-16-12,HDFC,EQ,676.35,677,683,677,680.1,680.45,680.15,1312740,8.93E+13,53012,1005355,0.7658
7-17-12,HDFC,EQ,680.45,683,684.55,680.75,682.25,683.75,683.37,2138697,1.46E+14,41423,1767008,0.8262
7-18-12,HDFC,EQ,683.75,684,688.2,682.6,686.8,687.15,685.96,2282919,1.57E+14,35675,1888143,0.8271
7-19-12,HDFC,EQ,687.15,690,695,687.45,693.95,693.8,691.03,2261024,1.56E+14,53407,2043438,0.9038
7-20-12,HDFC,EQ,693.8,696.95,696.95,683.05,686.3,684.75,687.98,1870256,1.29E+14,27373,1512137,0.8085
7-23-12,HDFC,EQ,684.75,681.05,682.7,675.35,676.05,677,679.55,1522849,1.03E+14,38864,1153152,0.7572
7-24-12,HDFC,EQ,677,677.1,678,672.2,673.8,674.3,674.68,1897504,1.28E+14,25717,1517198,0.7996
7-25-12,HDFC,EQ,674.3,673.9,677.55,672.5,675.95,675.1,674.83,2514515,1.70E+14,29882,2366532,0.9411
7-26-12,HDFC,EQ,675.1,676.9,676.9,669,670.25,670.1,671.66,3553372,2.39E+14,29826,3110518,0.8754
7-27-12,HDFC,EQ,670.1,680.95,680.95,671.3,673.85,673.8,675.8,1239906,8.38E+13,19286,918014,0.7404
7-30-12,HDFC,EQ,673.8,677.25,679.9,674,679.9,678.1,676.63,1324600,8.96E+13,16684,1091123,0.8237
7-31-12,HDFC,EQ,678.1,679,692.25,676,689.15,691.15,686.09,3242208,2.22E+14,49476,2776719,0.8564
8-01-12,HDFC,EQ,691.15,690.5,701.95,689.05,698,699.85,698.67,3098847,2.17E+14,43700,2524905,0.8148
8-02-12,HDFC,EQ,699.85,700,701,692.35,695.45,695.7,695.39,2002473,1.39E+14,59183,1772500,0.8852
8-03-12,HDFC,EQ,695.7,692.35,700,688.1,698.4,699.35,695.19,1814645,1.26E+14,32159,1534325,0.8455
8-06-12,HDFC,EQ,699.35,701.3,712.75,701.3,708.1,710.4,709.15,2783162,1.97E+14,43610,2263082,0.8131
8-07-12,HDFC,EQ,710.4,710.25,721.4,705.85,719.5,719.55,715.42,3069001,2.20E+14,45358,2481139,0.8085
8-08-12,HDFC,EQ,719.55,719.2,725,716.05,722,721.6,722.89,2473874,1.79E+14,43550,2075395,0.8389
8-09-12,HDFC,EQ,721.6,722.1,723.1,691,692.15,694.9,701.99,4141199,2.91E+14,67657,3072183,0.7419
8-10-12,HDFC,EQ,694.9,689.9,692.9,684.35,690,690.15,689.05,1901285,1.31E+14,39058,1374729,0.7231
8-13-12,HDFC,EQ,690.15,690.6,719,688,714,716.35,705.32,1821658,1.28E+14,26718,1216745,0.6679
8-14-12,HDFC,EQ,716.35,715.95,715.95,700.2,701.45,702.85,706.51,2670767,1.89E+14,45832,2088194,0.7819
8-16-12,HDFC,EQ,702.85,706.35,717.2,705,708.4,710.15,710.94,5549225,3.95E+14,121385,4452029,0.8023
8-17-12,HDFC,EQ,710.15,713.5,719.2,710.55,713,713.3,715.62,2418145,1.73E+14,45945,1986168,0.8214
8-21-12,HDFC,EQ,713.3,711.95,735,711.05,730,732.5,727.62,4183480,3.04E+14,72383,3204157,0.7659
8-22-12,HDFC,EQ,732.5,728.55,734.5,722.15,725.65,726.4,727.32,2758319,2.01E+14,68151,2165698,0.7852
8-23-12,HDFC,EQ,726.4,729.8,735,717.2,721,719.75,725.53,5720820,4.15E+14,101997,5166504,0.9031
8-24-12,HDFC,EQ,719.75,718,730,713.3,724,722.5,723.72,1747548,1.26E+14,33587,1270685,0.7271
8-27-12,HDFC,EQ,722.5,721.55,728.65,718.1,724,721.95,724.29,2709600,1.96E+14,46078,2333793,0.8613
8-28-12,HDFC,EQ,721.95,722.9,727.95,720.2,723.9,723.25,723.86,3109737,2.25E+14,29512,2667707,0.8579
8-29-12,HDFC,EQ,723.25,727.55,727.55,710.5,715.25,715.05,717.53,4838106,3.47E+14,77066,4215380,0.8713
8-30-12,HDFC,EQ,715.05,710.1,737,699.2,728,726.6,718.99,14800293,1.06E+15,97661,11762097,0.7947
8-31-12,HDFC,EQ,726.6,728,739.1,725.25,731.4,735.3,733.86,20084290,1.47E+15,136995,16153619,0.8043
9-03-12,HDFC,EQ,735.3,733.95,741.4,729.65,733,734.65,736.76,3681747,2.71E+14,52070,2898232,0.7872
9-04-12,HDFC,EQ,734.65,734.8,734.8,718.7,721.2,722.55,722.95,3124210,2.26E+14,56211,2144652,0.6865
9-05-12,HDFC,EQ,722.55,721.8,730.5,720.4,723.95,724.65,726.26,1998816,1.45E+14,30608,1373814,0.6873
9-06-12,HDFC,EQ,724.65,724,729.4,718.1,721.5,722.4,726.02,2431310,1.77E+14,45379,1838145,0.756
9-07-12,HDFC,EQ,722.4,729.25,739.55,726.2,729.15,729.4,734.06,3505554,2.57E+14,111940,2829608,0.8072
9-08-12,HDFC,EQ,729.4,731,733.65,728.9,731.5,731,731.09,37893,2.77E+12,1017,8515,0.2247
9-10-12,HDFC,EQ,731,730,744.5,730,739.95,741.2,740.52,2700507,2.00E+14,40676,2171682,0.8042
9-11-12,HDFC,EQ,741.2,736.05,761,736.05,758,759.55,752.37,3113004,2.34E+14,82910,2123311,0.6821
9-12-12,HDFC,EQ,759.55,758.5,763,752.25,758,756.55,757.79,2439900,1.85E+14,75236,1892839,0.7758
9-13-12,HDFC,EQ,756.55,757,763,746.7,751,750.35,750.14,1615573,1.21E+14,66003,1237360,0.7659
9-14-12,HDFC,EQ,750.35,764.7,773.35,759.6,771.5,770.45,767.7,3236776,2.48E+14,58052,2479720,0.7661
9-17-12,HDFC,EQ,770.45,776,785.45,769.85,780,779.9,778.23,3480346,2.71E+14,69343,2758720,0.7927
9-18-12,HDFC,EQ,779.9,777.1,778.7,756,776,774.6,766.3,2648377,2.03E+14,51227,1727307,0.6522
9-20-12,HDFC,EQ,774.6,771,771,752.1,757.5,760.9,759.15,2371066,1.80E+14,95616,1763171,0.7436
9-21-12,HDFC,EQ,760.9,765,784,764.95,781,780.2,777.95,6768168,5.27E+14,88061,4801829,0.7095
9-24-12,HDFC,EQ,780.2,777.5,784.65,758.15,758.55,759.35,764.96,3477350,2.66E+14,69722,2783909,0.8006
9-25-12,HDFC,EQ,759.35,758,776.1,757.5,770,768.8,769.44,2367710,1.82E+14,60510,1682960,0.7108
9-26-12,HDFC,EQ,768.8,764,769.4,757.4,761.9,760.9,762.08,2466441,1.88E+14,43919,1887524,0.7653
9-27-12,HDFC,EQ,760.9,762.55,772.5,756.9,760,761.25,762.83,5718355,4.36E+14,66705,3935387,0.6882
9-28-12,HDFC,EQ,761.25,764.9,778.9,763.05,770.8,774.4,773.19,2886552,2.23E+14,35784,2151826,0.7455
10-01-12,HDFC,EQ,774.4,771,773.9,766.15,768.35,768.95,769.58,1314757,1.01E+14,32372,1023185,0.7782
10-03-12,HDFC,EQ,768.95,772,779.9,770,776,776.3,775.71,2459208,1.91E+14,109074,1893528,0.77
10-04-12,HDFC,EQ,776.3,779,794,779,790,789.05,789.99,2275792,1.80E+14,44636,1586517,0.6971
10-05-12,HDFC,EQ,789.05,775.8,775.8,631.25,748.95,749.95,759.57,59757409,4.54E+15,152766,44186674,0.7394
10-08-12,HDFC,EQ,749.95,754.7,756.4,745,749.15,750.6,752.64,3992830,3.01E+14,90527,2777790,0.6957
10-09-12,HDFC,EQ,750.6,756.4,756.8,747,748,747.95,751.43,3278335,2.46E+14,72134,2527733,0.771
10-10-12,HDFC,EQ,747.95,743,747.1,739.35,739.9,741.2,742.78,1553912,1.15E+14,32041,1178954,0.7587
10-11-12,HDFC,EQ,741.2,744.4,750.05,735.6,748.5,748.1,744.33,3258201,2.43E+14,72991,2336501,0.7171
10-12-12,HDFC,EQ,748.1,748.5,750.25,737.35,740.6,740.25,743.88,2207560,1.64E+14,83597,1765704,0.7998
10-15-12,HDFC,EQ,740.25,740.45,742,732.65,739.5,740.2,737.78,1736812,1.28E+14,51302,1260672,0.7259
10-16-12,HDFC,EQ,740.2,742.1,750.95,741.3,742.6,744.2,747.66,4339819,3.24E+14,55820,3637660,0.8382
10-17-12,HDFC,EQ,744.2,747,754.8,743.45,753,752.85,749.73,2959165,2.22E+14,66984,2463687,0.8326
10-18-12,HDFC,EQ,752.85,755,763,749.3,762.4,761.65,757.42,2161087,1.64E+14,50737,1452598,0.6722
10-19-12,HDFC,EQ,761.65,761.2,761.2,749.1,752.55,753.3,754.5,3162068,2.39E+14,65201,2732770,0.8642
10-22-12,HDFC,EQ,753.3,752,757,742.55,749.3,750.75,749.47,2227969,1.67E+14,52395,1080118,0.4848
10-23-12,HDFC,EQ,750.75,755,755,747,749.25,750.55,750.17,1540222,1.16E+14,50295,1234668,0.8016
10-25-12,HDFC,EQ,750.55,750,768.9,749,766.1,765.75,763.61,6288116,4.80E+14,154766,4750462,0.7555
10-26-12,HDFC,EQ,765.75,764.2,766.5,752,755,758.3,756.46,2325605,1.76E+14,99259,1786281,0.7681
10-29-12,HDFC,EQ,758.3,758,763,752,758,756.95,756.57,1193620,9.03E+13,51198,880422,0.7376
10-30-12,HDFC,EQ,756.95,754,764.5,747.25,749.55,750.65,752.81,1984102,1.49E+14,71427,1540413,0.7764
10-31-12,HDFC,EQ,750.65,751,765.95,744.15,758.15,762.35,757.57,2877317,2.18E+14,77693,2230561,0.7752
11-01-12,HDFC,EQ,762.35,758,765,758,763.55,763.5,762.54,1398151,1.07E+14,59393,1005664,0.7193
11-02-12,HDFC,EQ,763.5,772,772.5,764,765.3,766.25,767.52,1622386,1.25E+14,37307,1149691,0.7086
11-05-12,HDFC,EQ,766.25,767.75,772.35,763,768.45,770,767.63,1101811,8.46E+13,19141,741029,0.6726
11-06-12,HDFC,EQ,770,766.3,785,766.3,783.8,783.75,778.98,2258228,1.76E+14,48686,1708968,0.7568
11-07-12,HDFC,EQ,783.75,781.25,805.85,779.65,797.5,799.65,796.95,3265860,2.60E+14,86171,2382485,0.7295
11-08-12,HDFC,EQ,799.65,791.25,796.95,784.55,793,793.8,791.5,1838862,1.46E+14,50445,1283423,0.6979
11-09-12,HDFC,EQ,793.8,790.1,797.7,788.1,792,793.95,791.75,1937460,1.53E+14,36892,1439102,0.7428
11-12-12,HDFC,EQ,793.95,794.3,832.1,787.75,790.55,791.6,793.36,3406067,2.70E+14,109309,2631738,0.7727
